userID,Treatment,sessionID,bookingID,bookingValue
SplitValidateV2_4242,off,SplitValidateV2_4242_0,SplitValidateV2_4242_0_0,94.23077947643829
SplitValidateV2_4243,off,SplitValidateV2_4243_1,SplitValidateV2_4243_1_0,95.22687018804474
SplitValidateV2_4246,on,SplitValidateV2_4246_0,SplitValidateV2_4246_0_0,96.10500153927657
SplitValidateV2_4248,on,SplitValidateV2_4248_0,SplitValidateV2_4248_0_0,106.60451669844208
SplitValidateV2_4248,on,SplitValidateV2_4248_1,SplitValidateV2_4248_1_0,103.97170808231039
SplitValidateV2_4248,on,SplitValidateV2_4248_1,SplitValidateV2_4248_1_1,108.7014969073238
SplitValidateV2_4249,off,SplitValidateV2_4249_1,SplitValidateV2_4249_1_0,80.98526433635882
SplitValidateV2_4251,off,SplitValidateV2_4251_0,SplitValidateV2_4251_0_0,125.24508758191698
SplitValidateV2_4251,off,SplitValidateV2_4251_0,SplitValidateV2_4251_0_1,113.04671384870385
SplitValidateV2_4251,off,SplitValidateV2_4251_1,SplitValidateV2_4251_1_0,124.32273729181252
SplitValidateV2_4252,off,SplitValidateV2_4252_0,SplitValidateV2_4252_0_0,51.247288321732945
SplitValidateV2_4253,on,SplitValidateV2_4253_0,SplitValidateV2_4253_0_0,123.27480125665763
SplitValidateV2_4255,off,SplitValidateV2_4255_0,SplitValidateV2_4255_0_0,94.73813018781482
SplitValidateV2_4258,off,SplitValidateV2_4258_1,SplitValidateV2_4258_1_0,96.45572482521918
SplitValidateV2_4259,off,SplitValidateV2_4259_0,SplitValidateV2_4259_0_0,91.07886151695908
SplitValidateV2_4259,off,SplitValidateV2_4259_1,SplitValidateV2_4259_1_0,105.70721897452471
SplitValidateV2_4264,on,SplitValidateV2_4264_0,SplitValidateV2_4264_0_0,113.9901331976229
SplitValidateV2_4265,off,SplitValidateV2_4265_0,SplitValidateV2_4265_0_0,94.54923398535969
SplitValidateV2_4266,off,SplitValidateV2_4266_0,SplitValidateV2_4266_0_0,107.3137837717096
SplitValidateV2_4271,off,SplitValidateV2_4271_1,SplitValidateV2_4271_1_0,113.07497725641123
SplitValidateV2_4279,off,SplitValidateV2_4279_0,SplitValidateV2_4279_0_0,79.394498206778
SplitValidateV2_4280,on,SplitValidateV2_4280_1,SplitValidateV2_4280_1_0,91.07741277242106
SplitValidateV2_4282,on,SplitValidateV2_4282_0,SplitValidateV2_4282_0_0,126.63488711229654
SplitValidateV2_4285,off,SplitValidateV2_4285_1,SplitValidateV2_4285_1_0,122.76977880419014
SplitValidateV2_4285,off,SplitValidateV2_4285_1,SplitValidateV2_4285_1_1,104.76276656218741
SplitValidateV2_4285,off,SplitValidateV2_4285_3,SplitValidateV2_4285_3_0,73.18333056081836
SplitValidateV2_4285,off,SplitValidateV2_4285_3,SplitValidateV2_4285_3_1,111.37740930183811
SplitValidateV2_4287,off,SplitValidateV2_4287_0,SplitValidateV2_4287_0_0,106.63887843554436
SplitValidateV2_4289,on,SplitValidateV2_4289_1,SplitValidateV2_4289_1_0,124.05920175326676
SplitValidateV2_4290,on,SplitValidateV2_4290_0,SplitValidateV2_4290_0_0,109.23094104758928
SplitValidateV2_4294,on,SplitValidateV2_4294_0,SplitValidateV2_4294_0_0,83.77994158674197
SplitValidateV2_4296,off,SplitValidateV2_4296_0,SplitValidateV2_4296_0_0,105.67597205123224
SplitValidateV2_4296,off,SplitValidateV2_4296_0,SplitValidateV2_4296_0_1,101.79051088081629
SplitValidateV2_4301,off,SplitValidateV2_4301_1,SplitValidateV2_4301_1_0,88.44408422366385
SplitValidateV2_4301,off,SplitValidateV2_4301_1,SplitValidateV2_4301_1_1,102.83574450336943
SplitValidateV2_4305,on,SplitValidateV2_4305_1,SplitValidateV2_4305_1_0,82.70128477455222
SplitValidateV2_4306,on,SplitValidateV2_4306_0,SplitValidateV2_4306_0_0,101.27032316048138
SplitValidateV2_4307,on,SplitValidateV2_4307_0,SplitValidateV2_4307_0_0,103.92854160796672
SplitValidateV2_4308,off,SplitValidateV2_4308_0,SplitValidateV2_4308_0_0,92.20563017032215
SplitValidateV2_4309,on,SplitValidateV2_4309_0,SplitValidateV2_4309_0_0,90.65591840767534
SplitValidateV2_4311,on,SplitValidateV2_4311_0,SplitValidateV2_4311_0_0,108.26042503137094
SplitValidateV2_4311,on,SplitValidateV2_4311_1,SplitValidateV2_4311_1_0,119.40587261162474
SplitValidateV2_4311,on,SplitValidateV2_4311_1,SplitValidateV2_4311_1_1,82.07406362007794
SplitValidateV2_4313,off,SplitValidateV2_4313_0,SplitValidateV2_4313_0_0,99.19043171168552
SplitValidateV2_4314,on,SplitValidateV2_4314_1,SplitValidateV2_4314_1_0,109.63209468772985
SplitValidateV2_4314,on,SplitValidateV2_4314_1,SplitValidateV2_4314_1_1,85.4141526747376
SplitValidateV2_4315,on,SplitValidateV2_4315_0,SplitValidateV2_4315_0_0,85.0277890115745
SplitValidateV2_4315,on,SplitValidateV2_4315_1,SplitValidateV2_4315_1_0,120.11461996774443
SplitValidateV2_4316,off,SplitValidateV2_4316_1,SplitValidateV2_4316_1_0,80.12359823165758
SplitValidateV2_4316,off,SplitValidateV2_4316_2,SplitValidateV2_4316_2_0,93.36329680102494
SplitValidateV2_4316,off,SplitValidateV2_4316_2,SplitValidateV2_4316_2_1,73.07223485299588
SplitValidateV2_4317,on,SplitValidateV2_4317_0,SplitValidateV2_4317_0_0,103.27167397884295
SplitValidateV2_4317,on,SplitValidateV2_4317_0,SplitValidateV2_4317_0_1,106.1550892172257
SplitValidateV2_4319,on,SplitValidateV2_4319_0,SplitValidateV2_4319_0_0,106.63179894075613
SplitValidateV2_4325,off,SplitValidateV2_4325_0,SplitValidateV2_4325_0_0,142.41099675022355
SplitValidateV2_4329,on,SplitValidateV2_4329_0,SplitValidateV2_4329_0_0,110.07821570877948
SplitValidateV2_4329,on,SplitValidateV2_4329_0,SplitValidateV2_4329_0_1,105.36858516504134
SplitValidateV2_4330,off,SplitValidateV2_4330_0,SplitValidateV2_4330_0_0,98.31944644027433
SplitValidateV2_4330,off,SplitValidateV2_4330_1,SplitValidateV2_4330_1_0,125.97618733390843
SplitValidateV2_4332,off,SplitValidateV2_4332_0,SplitValidateV2_4332_0_0,125.23840471241164
SplitValidateV2_4332,off,SplitValidateV2_4332_0,SplitValidateV2_4332_0_1,99.87212576451276
SplitValidateV2_4332,off,SplitValidateV2_4332_0,SplitValidateV2_4332_0_2,104.28626213528297
SplitValidateV2_4333,off,SplitValidateV2_4333_0,SplitValidateV2_4333_0_0,100.96940509989957
SplitValidateV2_4334,on,SplitValidateV2_4334_2,SplitValidateV2_4334_2_0,89.39226483328358
SplitValidateV2_4334,on,SplitValidateV2_4334_2,SplitValidateV2_4334_2_1,122.0379443535345
SplitValidateV2_4339,off,SplitValidateV2_4339_0,SplitValidateV2_4339_0_0,89.85150846675702
SplitValidateV2_4339,off,SplitValidateV2_4339_0,SplitValidateV2_4339_0_1,96.06549769089165
SplitValidateV2_4339,off,SplitValidateV2_4339_0,SplitValidateV2_4339_0_2,87.25253540938895
SplitValidateV2_4342,on,SplitValidateV2_4342_1,SplitValidateV2_4342_1_0,92.6935676169159
SplitValidateV2_4343,on,SplitValidateV2_4343_0,SplitValidateV2_4343_0_0,94.00493913746199
SplitValidateV2_4344,on,SplitValidateV2_4344_1,SplitValidateV2_4344_1_0,88.39412590567073
SplitValidateV2_4345,off,SplitValidateV2_4345_0,SplitValidateV2_4345_0_0,87.85098799488782
SplitValidateV2_4347,off,SplitValidateV2_4347_0,SplitValidateV2_4347_0_0,74.80682674150782
SplitValidateV2_4347,off,SplitValidateV2_4347_1,SplitValidateV2_4347_1_0,79.05203481878974
SplitValidateV2_4350,on,SplitValidateV2_4350_0,SplitValidateV2_4350_0_0,97.41702261342013
SplitValidateV2_4351,off,SplitValidateV2_4351_0,SplitValidateV2_4351_0_0,103.9626035446666
SplitValidateV2_4352,off,SplitValidateV2_4352_0,SplitValidateV2_4352_0_0,116.85263891602965
SplitValidateV2_4352,off,SplitValidateV2_4352_1,SplitValidateV2_4352_1_0,103.95694848111545
SplitValidateV2_4353,off,SplitValidateV2_4353_0,SplitValidateV2_4353_0_0,104.35197525853393
SplitValidateV2_4355,on,SplitValidateV2_4355_1,SplitValidateV2_4355_1_0,70.45298888813791
SplitValidateV2_4357,off,SplitValidateV2_4357_0,SplitValidateV2_4357_0_0,103.27945274934517
SplitValidateV2_4360,on,SplitValidateV2_4360_0,SplitValidateV2_4360_0_0,70.98247653632345
SplitValidateV2_4363,off,SplitValidateV2_4363_0,SplitValidateV2_4363_0_0,95.4764446425731
SplitValidateV2_4364,on,SplitValidateV2_4364_1,SplitValidateV2_4364_1_0,86.15042716129965
SplitValidateV2_4366,off,SplitValidateV2_4366_0,SplitValidateV2_4366_0_0,125.24703533335176
SplitValidateV2_4368,on,SplitValidateV2_4368_0,SplitValidateV2_4368_0_0,91.26669114669541
SplitValidateV2_4369,off,SplitValidateV2_4369_0,SplitValidateV2_4369_0_0,100.17373578225546
SplitValidateV2_4370,off,SplitValidateV2_4370_0,SplitValidateV2_4370_0_0,85.64720808978015
SplitValidateV2_4373,on,SplitValidateV2_4373_0,SplitValidateV2_4373_0_0,111.44146203618604
SplitValidateV2_4376,off,SplitValidateV2_4376_0,SplitValidateV2_4376_0_0,109.62458136560655
SplitValidateV2_4377,off,SplitValidateV2_4377_1,SplitValidateV2_4377_1_0,104.13771757835818
SplitValidateV2_4378,on,SplitValidateV2_4378_0,SplitValidateV2_4378_0_0,110.18850789207227
SplitValidateV2_4378,on,SplitValidateV2_4378_0,SplitValidateV2_4378_0_1,78.04761485897559
SplitValidateV2_4381,on,SplitValidateV2_4381_0,SplitValidateV2_4381_0_0,79.37320188569497
SplitValidateV2_4382,off,SplitValidateV2_4382_0,SplitValidateV2_4382_0_0,92.03746257021758
SplitValidateV2_4382,off,SplitValidateV2_4382_0,SplitValidateV2_4382_0_1,107.76029497671853
SplitValidateV2_4383,on,SplitValidateV2_4383_0,SplitValidateV2_4383_0_0,92.18606445211849
SplitValidateV2_4386,off,SplitValidateV2_4386_0,SplitValidateV2_4386_0_0,121.18220580004468
SplitValidateV2_4386,off,SplitValidateV2_4386_0,SplitValidateV2_4386_0_1,100.8315911291349
SplitValidateV2_4388,on,SplitValidateV2_4388_1,SplitValidateV2_4388_1_0,112.32276689890364
SplitValidateV2_4391,off,SplitValidateV2_4391_0,SplitValidateV2_4391_0_0,98.81443552618066
SplitValidateV2_4391,off,SplitValidateV2_4391_0,SplitValidateV2_4391_0_1,111.05121091213876
SplitValidateV2_4392,on,SplitValidateV2_4392_0,SplitValidateV2_4392_0_0,102.70333457662244
SplitValidateV2_4393,on,SplitValidateV2_4393_0,SplitValidateV2_4393_0_0,109.10288208131229
SplitValidateV2_4394,on,SplitValidateV2_4394_1,SplitValidateV2_4394_1_0,95.2717854495228
SplitValidateV2_4394,on,SplitValidateV2_4394_2,SplitValidateV2_4394_2_0,74.72606061054354
SplitValidateV2_4394,on,SplitValidateV2_4394_2,SplitValidateV2_4394_2_1,107.2503030395701
SplitValidateV2_4396,on,SplitValidateV2_4396_0,SplitValidateV2_4396_0_0,110.27590032899336
SplitValidateV2_4396,on,SplitValidateV2_4396_1,SplitValidateV2_4396_1_0,97.18671010371565
SplitValidateV2_4397,off,SplitValidateV2_4397_0,SplitValidateV2_4397_0_0,120.45831854775939
SplitValidateV2_4400,off,SplitValidateV2_4400_0,SplitValidateV2_4400_0_0,89.28804542393067
SplitValidateV2_4401,off,SplitValidateV2_4401_0,SplitValidateV2_4401_0_0,115.29072178881442
SplitValidateV2_4401,off,SplitValidateV2_4401_0,SplitValidateV2_4401_0_1,84.92561112309068
SplitValidateV2_4401,off,SplitValidateV2_4401_1,SplitValidateV2_4401_1_0,76.93555785626228
SplitValidateV2_4403,on,SplitValidateV2_4403_0,SplitValidateV2_4403_0_0,79.059079241003
SplitValidateV2_4407,off,SplitValidateV2_4407_0,SplitValidateV2_4407_0_0,92.39513775383321
SplitValidateV2_4409,off,SplitValidateV2_4409_0,SplitValidateV2_4409_0_0,75.82830078886678
SplitValidateV2_4410,off,SplitValidateV2_4410_1,SplitValidateV2_4410_1_0,105.78080449765729
SplitValidateV2_4412,on,SplitValidateV2_4412_0,SplitValidateV2_4412_0_0,104.97239645060681
SplitValidateV2_4415,on,SplitValidateV2_4415_0,SplitValidateV2_4415_0_0,88.23987602721616
SplitValidateV2_4417,on,SplitValidateV2_4417_0,SplitValidateV2_4417_0_0,75.14562064174025
SplitValidateV2_4417,on,SplitValidateV2_4417_1,SplitValidateV2_4417_1_0,90.16842116617052
SplitValidateV2_4417,on,SplitValidateV2_4417_1,SplitValidateV2_4417_1_1,92.40036823294211
SplitValidateV2_4419,off,SplitValidateV2_4419_0,SplitValidateV2_4419_0_0,112.62084536967924
SplitValidateV2_4420,on,SplitValidateV2_4420_0,SplitValidateV2_4420_0_0,145.6766919946013
SplitValidateV2_4431,on,SplitValidateV2_4431_0,SplitValidateV2_4431_0_0,89.81504263710494
SplitValidateV2_4431,on,SplitValidateV2_4431_0,SplitValidateV2_4431_0_1,108.50585295042549
SplitValidateV2_4432,off,SplitValidateV2_4432_0,SplitValidateV2_4432_0_0,103.19516564681753
SplitValidateV2_4433,off,SplitValidateV2_4433_1,SplitValidateV2_4433_1_0,121.67910044587441
SplitValidateV2_4438,on,SplitValidateV2_4438_0,SplitValidateV2_4438_0_0,96.96564544416576
SplitValidateV2_4439,off,SplitValidateV2_4439_0,SplitValidateV2_4439_0_0,109.0076222725742
SplitValidateV2_4440,on,SplitValidateV2_4440_1,SplitValidateV2_4440_1_0,93.52671455796472
SplitValidateV2_4440,on,SplitValidateV2_4440_2,SplitValidateV2_4440_2_0,115.8173444651672
SplitValidateV2_4442,off,SplitValidateV2_4442_0,SplitValidateV2_4442_0_0,86.7558718563469
SplitValidateV2_4442,off,SplitValidateV2_4442_0,SplitValidateV2_4442_0_1,129.03267816809637
SplitValidateV2_4442,off,SplitValidateV2_4442_1,SplitValidateV2_4442_1_0,90.3520178870581
SplitValidateV2_4442,off,SplitValidateV2_4442_1,SplitValidateV2_4442_1_1,116.67369385150567
SplitValidateV2_4442,off,SplitValidateV2_4442_2,SplitValidateV2_4442_2_0,116.21689730234033
SplitValidateV2_4443,off,SplitValidateV2_4443_0,SplitValidateV2_4443_0_0,111.97931792906343
SplitValidateV2_4443,off,SplitValidateV2_4443_1,SplitValidateV2_4443_1_0,105.91124407724658
SplitValidateV2_4445,off,SplitValidateV2_4445_1,SplitValidateV2_4445_1_0,111.30846481505111
SplitValidateV2_4445,off,SplitValidateV2_4445_1,SplitValidateV2_4445_1_1,92.16251596225989
SplitValidateV2_4447,off,SplitValidateV2_4447_0,SplitValidateV2_4447_0_0,105.1808172581392
SplitValidateV2_4448,off,SplitValidateV2_4448_0,SplitValidateV2_4448_0_0,106.50483694067717
SplitValidateV2_4450,off,SplitValidateV2_4450_0,SplitValidateV2_4450_0_0,100.32564657873692
SplitValidateV2_4451,on,SplitValidateV2_4451_0,SplitValidateV2_4451_0_0,84.25290294404319
SplitValidateV2_4454,off,SplitValidateV2_4454_0,SplitValidateV2_4454_0_0,114.82751010085897
SplitValidateV2_4456,on,SplitValidateV2_4456_0,SplitValidateV2_4456_0_0,103.45283012820596
SplitValidateV2_4459,off,SplitValidateV2_4459_0,SplitValidateV2_4459_0_0,109.23224341881857
SplitValidateV2_4461,on,SplitValidateV2_4461_0,SplitValidateV2_4461_0_0,115.47294577247573
SplitValidateV2_4462,off,SplitValidateV2_4462_0,SplitValidateV2_4462_0_0,89.58224542999837
SplitValidateV2_4462,off,SplitValidateV2_4462_1,SplitValidateV2_4462_1_0,129.7896392359111
SplitValidateV2_4463,off,SplitValidateV2_4463_0,SplitValidateV2_4463_0_0,109.58861068203204
SplitValidateV2_4463,off,SplitValidateV2_4463_1,SplitValidateV2_4463_1_0,81.49229226426424
SplitValidateV2_4464,off,SplitValidateV2_4464_0,SplitValidateV2_4464_0_0,113.18587020362006
SplitValidateV2_4465,off,SplitValidateV2_4465_0,SplitValidateV2_4465_0_0,107.27123978661089
SplitValidateV2_4466,off,SplitValidateV2_4466_0,SplitValidateV2_4466_0_0,97.07737647997381
SplitValidateV2_4466,off,SplitValidateV2_4466_1,SplitValidateV2_4466_1_0,70.51711625533686
SplitValidateV2_4466,off,SplitValidateV2_4466_1,SplitValidateV2_4466_1_1,101.17633353457131
SplitValidateV2_4467,on,SplitValidateV2_4467_0,SplitValidateV2_4467_0_0,70.22766278857628
SplitValidateV2_4467,on,SplitValidateV2_4467_0,SplitValidateV2_4467_0_1,88.48064825949916
SplitValidateV2_4467,on,SplitValidateV2_4467_2,SplitValidateV2_4467_2_0,82.06391572674094
SplitValidateV2_4468,off,SplitValidateV2_4468_0,SplitValidateV2_4468_0_0,92.74153030059807
SplitValidateV2_4469,off,SplitValidateV2_4469_1,SplitValidateV2_4469_1_0,76.5930188548796
SplitValidateV2_4471,on,SplitValidateV2_4471_0,SplitValidateV2_4471_0_0,134.57946088308358
SplitValidateV2_4472,off,SplitValidateV2_4472_1,SplitValidateV2_4472_1_0,99.47540863862244
SplitValidateV2_4472,off,SplitValidateV2_4472_2,SplitValidateV2_4472_2_0,108.07375619294172
SplitValidateV2_4475,on,SplitValidateV2_4475_0,SplitValidateV2_4475_0_0,101.86255100058928
SplitValidateV2_4476,on,SplitValidateV2_4476_0,SplitValidateV2_4476_0_0,95.42296945288334
SplitValidateV2_4477,on,SplitValidateV2_4477_0,SplitValidateV2_4477_0_0,117.25847001980299
SplitValidateV2_4478,on,SplitValidateV2_4478_0,SplitValidateV2_4478_0_0,102.12237524921187
SplitValidateV2_4480,on,SplitValidateV2_4480_2,SplitValidateV2_4480_2_0,73.11170849980189
SplitValidateV2_4485,off,SplitValidateV2_4485_1,SplitValidateV2_4485_1_0,104.3287180517531
SplitValidateV2_4486,off,SplitValidateV2_4486_0,SplitValidateV2_4486_0_0,73.34987885389819
SplitValidateV2_4487,off,SplitValidateV2_4487_0,SplitValidateV2_4487_0_0,131.63584401152366
SplitValidateV2_4487,off,SplitValidateV2_4487_0,SplitValidateV2_4487_0_1,91.12052841379585
SplitValidateV2_4488,on,SplitValidateV2_4488_0,SplitValidateV2_4488_0_0,101.37256676889857
SplitValidateV2_4491,on,SplitValidateV2_4491_0,SplitValidateV2_4491_0_0,72.39946446372879
SplitValidateV2_4491,on,SplitValidateV2_4491_1,SplitValidateV2_4491_1_0,64.17006268841965
SplitValidateV2_4494,off,SplitValidateV2_4494_0,SplitValidateV2_4494_0_0,112.94427206828308
SplitValidateV2_4498,on,SplitValidateV2_4498_0,SplitValidateV2_4498_0_0,77.86815514740216
SplitValidateV2_4499,on,SplitValidateV2_4499_2,SplitValidateV2_4499_2_0,125.58247262893082
SplitValidateV2_4501,off,SplitValidateV2_4501_0,SplitValidateV2_4501_0_0,133.77930566922885
SplitValidateV2_4501,off,SplitValidateV2_4501_0,SplitValidateV2_4501_0_1,94.75959629439528
SplitValidateV2_4501,off,SplitValidateV2_4501_1,SplitValidateV2_4501_1_0,94.24848544216292
SplitValidateV2_4501,off,SplitValidateV2_4501_1,SplitValidateV2_4501_1_1,130.89938724531254
SplitValidateV2_4501,off,SplitValidateV2_4501_1,SplitValidateV2_4501_1_2,112.71154916880194
SplitValidateV2_4502,off,SplitValidateV2_4502_0,SplitValidateV2_4502_0_0,80.27121853838776
SplitValidateV2_4505,off,SplitValidateV2_4505_0,SplitValidateV2_4505_0_0,91.64133575625218
SplitValidateV2_4505,off,SplitValidateV2_4505_0,SplitValidateV2_4505_0_1,67.85576508020468
SplitValidateV2_4505,off,SplitValidateV2_4505_1,SplitValidateV2_4505_1_0,105.55647259501133
SplitValidateV2_4505,off,SplitValidateV2_4505_1,SplitValidateV2_4505_1_1,94.46362726993286
SplitValidateV2_4506,off,SplitValidateV2_4506_0,SplitValidateV2_4506_0_0,105.83864541480257
SplitValidateV2_4508,on,SplitValidateV2_4508_1,SplitValidateV2_4508_1_0,81.34585822770896
SplitValidateV2_4510,on,SplitValidateV2_4510_0,SplitValidateV2_4510_0_0,98.95430544633763
SplitValidateV2_4510,on,SplitValidateV2_4510_0,SplitValidateV2_4510_0_1,127.86887323751101
SplitValidateV2_4510,on,SplitValidateV2_4510_0,SplitValidateV2_4510_0_2,110.32277285437135
SplitValidateV2_4510,on,SplitValidateV2_4510_1,SplitValidateV2_4510_1_0,117.2163415033818
SplitValidateV2_4511,off,SplitValidateV2_4511_0,SplitValidateV2_4511_0_0,117.84066455124336
SplitValidateV2_4511,off,SplitValidateV2_4511_1,SplitValidateV2_4511_1_0,131.33453534437496
SplitValidateV2_4514,off,SplitValidateV2_4514_0,SplitValidateV2_4514_0_0,78.53678164497651
SplitValidateV2_4516,on,SplitValidateV2_4516_0,SplitValidateV2_4516_0_0,98.95554555926662
SplitValidateV2_4517,on,SplitValidateV2_4517_0,SplitValidateV2_4517_0_0,88.29549515282038
SplitValidateV2_4519,on,SplitValidateV2_4519_0,SplitValidateV2_4519_0_0,77.5146601094507
SplitValidateV2_4519,on,SplitValidateV2_4519_1,SplitValidateV2_4519_1_0,105.69876495652328
SplitValidateV2_4522,off,SplitValidateV2_4522_0,SplitValidateV2_4522_0_0,88.49420661714797
SplitValidateV2_4523,on,SplitValidateV2_4523_0,SplitValidateV2_4523_0_0,92.08973848518148
SplitValidateV2_4523,on,SplitValidateV2_4523_0,SplitValidateV2_4523_0_1,107.39365835883498
SplitValidateV2_4524,off,SplitValidateV2_4524_0,SplitValidateV2_4524_0_0,94.24499216390691
SplitValidateV2_4525,on,SplitValidateV2_4525_0,SplitValidateV2_4525_0_0,104.18827788402484
SplitValidateV2_4525,on,SplitValidateV2_4525_0,SplitValidateV2_4525_0_1,121.13518957110615
SplitValidateV2_4526,off,SplitValidateV2_4526_0,SplitValidateV2_4526_0_0,87.7514921013601
SplitValidateV2_4527,off,SplitValidateV2_4527_0,SplitValidateV2_4527_0_0,91.55333235855684
SplitValidateV2_4530,on,SplitValidateV2_4530_0,SplitValidateV2_4530_0_0,101.94972769381698
SplitValidateV2_4535,off,SplitValidateV2_4535_0,SplitValidateV2_4535_0_0,95.92111210203274
SplitValidateV2_4536,on,SplitValidateV2_4536_0,SplitValidateV2_4536_0_0,102.78215068864854
SplitValidateV2_4537,off,SplitValidateV2_4537_0,SplitValidateV2_4537_0_0,138.22987436917006
SplitValidateV2_4539,off,SplitValidateV2_4539_0,SplitValidateV2_4539_0_0,116.05189004254342
SplitValidateV2_4540,off,SplitValidateV2_4540_1,SplitValidateV2_4540_1_0,116.23979292707097
SplitValidateV2_4543,on,SplitValidateV2_4543_0,SplitValidateV2_4543_0_0,103.99443957782978
SplitValidateV2_4544,on,SplitValidateV2_4544_1,SplitValidateV2_4544_1_0,103.43303897636986
SplitValidateV2_4544,on,SplitValidateV2_4544_1,SplitValidateV2_4544_1_1,82.94377773258219
SplitValidateV2_4544,on,SplitValidateV2_4544_1,SplitValidateV2_4544_1_2,118.60770903203468
SplitValidateV2_4549,on,SplitValidateV2_4549_1,SplitValidateV2_4549_1_0,106.49387828141431
SplitValidateV2_4550,on,SplitValidateV2_4550_1,SplitValidateV2_4550_1_0,70.58402884694107
SplitValidateV2_4550,on,SplitValidateV2_4550_1,SplitValidateV2_4550_1_1,92.50587617831697
SplitValidateV2_4551,on,SplitValidateV2_4551_0,SplitValidateV2_4551_0_0,110.77137156973625
SplitValidateV2_4553,off,SplitValidateV2_4553_0,SplitValidateV2_4553_0_0,109.49487659361094
SplitValidateV2_4554,off,SplitValidateV2_4554_0,SplitValidateV2_4554_0_0,89.7928852416331
SplitValidateV2_4555,on,SplitValidateV2_4555_0,SplitValidateV2_4555_0_0,98.50760993956561
SplitValidateV2_4557,off,SplitValidateV2_4557_0,SplitValidateV2_4557_0_0,126.99751196499082
SplitValidateV2_4557,off,SplitValidateV2_4557_0,SplitValidateV2_4557_0_1,100.25802008807382
SplitValidateV2_4558,off,SplitValidateV2_4558_0,SplitValidateV2_4558_0_0,91.0704318670348
SplitValidateV2_4558,off,SplitValidateV2_4558_0,SplitValidateV2_4558_0_1,125.21625526309714
SplitValidateV2_4565,off,SplitValidateV2_4565_1,SplitValidateV2_4565_1_0,92.8341140576121
SplitValidateV2_4566,on,SplitValidateV2_4566_0,SplitValidateV2_4566_0_0,83.33357366165149
SplitValidateV2_4566,on,SplitValidateV2_4566_2,SplitValidateV2_4566_2_0,83.73681269985802
SplitValidateV2_4567,on,SplitValidateV2_4567_0,SplitValidateV2_4567_0_0,82.81161469704048
SplitValidateV2_4569,on,SplitValidateV2_4569_0,SplitValidateV2_4569_0_0,81.16784582585001
SplitValidateV2_4570,off,SplitValidateV2_4570_0,SplitValidateV2_4570_0_0,103.30721772524477
SplitValidateV2_4571,off,SplitValidateV2_4571_0,SplitValidateV2_4571_0_0,102.20218050575143
SplitValidateV2_4573,off,SplitValidateV2_4573_0,SplitValidateV2_4573_0_0,82.83443210992144
SplitValidateV2_4573,off,SplitValidateV2_4573_2,SplitValidateV2_4573_2_0,125.86030913314437
SplitValidateV2_4574,off,SplitValidateV2_4574_0,SplitValidateV2_4574_0_0,123.90612454214778
SplitValidateV2_4576,on,SplitValidateV2_4576_1,SplitValidateV2_4576_1_0,108.45992908082373
SplitValidateV2_4577,off,SplitValidateV2_4577_0,SplitValidateV2_4577_0_0,107.54985445077408
SplitValidateV2_4577,off,SplitValidateV2_4577_0,SplitValidateV2_4577_0_1,75.45299154609665
SplitValidateV2_4578,off,SplitValidateV2_4578_1,SplitValidateV2_4578_1_0,89.4770842348409
SplitValidateV2_4578,off,SplitValidateV2_4578_1,SplitValidateV2_4578_1_1,95.25680501547964
SplitValidateV2_4580,off,SplitValidateV2_4580_1,SplitValidateV2_4580_1_0,86.39280293515469
SplitValidateV2_4581,on,SplitValidateV2_4581_0,SplitValidateV2_4581_0_0,101.46268836583664
SplitValidateV2_4582,off,SplitValidateV2_4582_0,SplitValidateV2_4582_0_0,105.51982684472624
SplitValidateV2_4582,off,SplitValidateV2_4582_1,SplitValidateV2_4582_1_0,116.26478209598721
SplitValidateV2_4583,off,SplitValidateV2_4583_0,SplitValidateV2_4583_0_0,119.75044034475042
SplitValidateV2_4583,off,SplitValidateV2_4583_0,SplitValidateV2_4583_0_1,105.21905021144305
SplitValidateV2_4584,off,SplitValidateV2_4584_0,SplitValidateV2_4584_0_0,110.16974778389996
SplitValidateV2_4586,on,SplitValidateV2_4586_0,SplitValidateV2_4586_0_0,75.42372953491815
SplitValidateV2_4588,on,SplitValidateV2_4588_0,SplitValidateV2_4588_0_0,97.88188327497606
SplitValidateV2_4588,on,SplitValidateV2_4588_1,SplitValidateV2_4588_1_0,92.30170001460804
SplitValidateV2_4590,on,SplitValidateV2_4590_0,SplitValidateV2_4590_0_0,100.60130434197559
SplitValidateV2_4590,on,SplitValidateV2_4590_0,SplitValidateV2_4590_0_1,97.83066377532965
SplitValidateV2_4591,off,SplitValidateV2_4591_0,SplitValidateV2_4591_0_0,100.07356455985989
SplitValidateV2_4593,off,SplitValidateV2_4593_2,SplitValidateV2_4593_2_0,129.33749173871155
SplitValidateV2_4594,on,SplitValidateV2_4594_0,SplitValidateV2_4594_0_0,100.76541385380578
SplitValidateV2_4595,on,SplitValidateV2_4595_0,SplitValidateV2_4595_0_0,101.25372343008004
SplitValidateV2_4596,on,SplitValidateV2_4596_0,SplitValidateV2_4596_0_0,99.10592505303305
SplitValidateV2_4597,off,SplitValidateV2_4597_0,SplitValidateV2_4597_0_0,100.1142983883658
SplitValidateV2_4599,off,SplitValidateV2_4599_0,SplitValidateV2_4599_0_0,115.04006921711073
