userID,Treatment,sessionID,bookings
SplitValidateV2_4154,off,SplitValidateV2_4154_0,0.0
SplitValidateV2_4155,off,SplitValidateV2_4155_0,2.0
SplitValidateV2_4155,off,SplitValidateV2_4155_1,0.0
SplitValidateV2_4156,on,SplitValidateV2_4156_0,1.0
SplitValidateV2_4157,on,SplitValidateV2_4157_0,0.0
SplitValidateV2_4157,on,SplitValidateV2_4157_1,0.0
SplitValidateV2_4158,on,SplitValidateV2_4158_0,0.0
SplitValidateV2_4158,on,SplitValidateV2_4158_1,1.0
SplitValidateV2_4159,on,SplitValidateV2_4159_0,1.0
SplitValidateV2_4160,off,SplitValidateV2_4160_0,1.0
SplitValidateV2_4161,on,SplitValidateV2_4161_0,1.0
SplitValidateV2_4162,off,SplitValidateV2_4162_0,0.0
SplitValidateV2_4162,off,SplitValidateV2_4162_1,1.0
SplitValidateV2_4163,on,SplitValidateV2_4163_0,0.0
SplitValidateV2_4164,off,SplitValidateV2_4164_0,1.0
SplitValidateV2_4164,off,SplitValidateV2_4164_1,1.0
SplitValidateV2_4164,off,SplitValidateV2_4164_2,0.0
SplitValidateV2_4165,off,SplitValidateV2_4165_0,0.0
SplitValidateV2_4166,off,SplitValidateV2_4166_0,0.0
SplitValidateV2_4167,on,SplitValidateV2_4167_0,0.0
SplitValidateV2_4168,off,SplitValidateV2_4168_0,0.0
SplitValidateV2_4168,off,SplitValidateV2_4168_1,3.0
SplitValidateV2_4168,off,SplitValidateV2_4168_2,1.0
SplitValidateV2_4169,off,SplitValidateV2_4169_0,1.0
SplitValidateV2_4170,off,SplitValidateV2_4170_0,0.0
SplitValidateV2_4171,on,SplitValidateV2_4171_0,1.0
SplitValidateV2_4172,on,SplitValidateV2_4172_0,1.0
SplitValidateV2_4172,on,SplitValidateV2_4172_1,0.0
SplitValidateV2_4172,on,SplitValidateV2_4172_2,0.0
SplitValidateV2_4173,on,SplitValidateV2_4173_0,1.0
SplitValidateV2_4173,on,SplitValidateV2_4173_1,0.0
SplitValidateV2_4173,on,SplitValidateV2_4173_2,0.0
SplitValidateV2_4174,on,SplitValidateV2_4174_0,0.0
SplitValidateV2_4175,on,SplitValidateV2_4175_0,0.0
SplitValidateV2_4176,off,SplitValidateV2_4176_0,0.0
SplitValidateV2_4176,off,SplitValidateV2_4176_1,0.0
SplitValidateV2_4177,on,SplitValidateV2_4177_0,1.0
SplitValidateV2_4177,on,SplitValidateV2_4177_1,0.0
SplitValidateV2_4178,off,SplitValidateV2_4178_0,0.0
SplitValidateV2_4179,off,SplitValidateV2_4179_0,2.0
SplitValidateV2_4179,off,SplitValidateV2_4179_1,1.0
SplitValidateV2_4180,on,SplitValidateV2_4180_0,2.0
SplitValidateV2_4180,on,SplitValidateV2_4180_1,1.0
SplitValidateV2_4181,on,SplitValidateV2_4181_0,0.0
SplitValidateV2_4182,off,SplitValidateV2_4182_0,2.0
SplitValidateV2_4183,on,SplitValidateV2_4183_0,0.0
SplitValidateV2_4183,on,SplitValidateV2_4183_1,1.0
SplitValidateV2_4183,on,SplitValidateV2_4183_2,1.0
SplitValidateV2_4184,off,SplitValidateV2_4184_0,1.0
SplitValidateV2_4185,off,SplitValidateV2_4185_0,0.0
SplitValidateV2_4186,off,SplitValidateV2_4186_0,0.0
SplitValidateV2_4186,off,SplitValidateV2_4186_1,1.0
SplitValidateV2_4187,off,SplitValidateV2_4187_0,1.0
SplitValidateV2_4187,off,SplitValidateV2_4187_1,2.0
SplitValidateV2_4188,on,SplitValidateV2_4188_0,1.0
SplitValidateV2_4189,off,SplitValidateV2_4189_0,0.0
SplitValidateV2_4190,on,SplitValidateV2_4190_0,0.0
SplitValidateV2_4190,on,SplitValidateV2_4190_1,1.0
SplitValidateV2_4190,on,SplitValidateV2_4190_2,0.0
SplitValidateV2_4190,on,SplitValidateV2_4190_3,0.0
SplitValidateV2_4191,off,SplitValidateV2_4191_0,1.0
SplitValidateV2_4192,off,SplitValidateV2_4192_0,0.0
SplitValidateV2_4192,off,SplitValidateV2_4192_1,0.0
SplitValidateV2_4193,on,SplitValidateV2_4193_0,0.0
SplitValidateV2_4194,on,SplitValidateV2_4194_0,0.0
SplitValidateV2_4194,on,SplitValidateV2_4194_1,1.0
SplitValidateV2_4195,on,SplitValidateV2_4195_0,0.0
SplitValidateV2_4196,on,SplitValidateV2_4196_0,0.0
SplitValidateV2_4197,off,SplitValidateV2_4197_0,1.0
SplitValidateV2_4198,on,SplitValidateV2_4198_0,0.0
SplitValidateV2_4199,on,SplitValidateV2_4199_0,2.0
SplitValidateV2_4200,on,SplitValidateV2_4200_0,0.0
SplitValidateV2_4201,on,SplitValidateV2_4201_0,0.0
SplitValidateV2_4201,on,SplitValidateV2_4201_1,2.0
SplitValidateV2_4202,on,SplitValidateV2_4202_0,0.0
SplitValidateV2_4203,off,SplitValidateV2_4203_0,1.0
SplitValidateV2_4204,on,SplitValidateV2_4204_0,0.0
SplitValidateV2_4204,on,SplitValidateV2_4204_1,0.0
SplitValidateV2_4204,on,SplitValidateV2_4204_2,0.0
SplitValidateV2_4205,off,SplitValidateV2_4205_0,0.0
SplitValidateV2_4206,on,SplitValidateV2_4206_0,0.0
SplitValidateV2_4206,on,SplitValidateV2_4206_1,0.0
SplitValidateV2_4207,on,SplitValidateV2_4207_0,0.0
SplitValidateV2_4208,on,SplitValidateV2_4208_0,0.0
SplitValidateV2_4208,on,SplitValidateV2_4208_1,0.0
SplitValidateV2_4209,on,SplitValidateV2_4209_0,2.0
SplitValidateV2_4209,on,SplitValidateV2_4209_1,0.0
SplitValidateV2_4209,on,SplitValidateV2_4209_2,0.0
SplitValidateV2_4210,off,SplitValidateV2_4210_0,0.0
SplitValidateV2_4210,off,SplitValidateV2_4210_1,1.0
SplitValidateV2_4211,on,SplitValidateV2_4211_0,0.0
SplitValidateV2_4211,on,SplitValidateV2_4211_1,0.0
SplitValidateV2_4212,off,SplitValidateV2_4212_0,0.0
SplitValidateV2_4213,on,SplitValidateV2_4213_0,0.0
SplitValidateV2_4214,on,SplitValidateV2_4214_0,0.0
SplitValidateV2_4214,on,SplitValidateV2_4214_1,0.0
SplitValidateV2_4214,on,SplitValidateV2_4214_2,0.0
SplitValidateV2_4215,on,SplitValidateV2_4215_0,0.0
SplitValidateV2_4216,off,SplitValidateV2_4216_0,2.0
SplitValidateV2_4217,on,SplitValidateV2_4217_0,2.0
SplitValidateV2_4217,on,SplitValidateV2_4217_1,0.0
SplitValidateV2_4217,on,SplitValidateV2_4217_2,0.0
SplitValidateV2_4217,on,SplitValidateV2_4217_3,0.0
SplitValidateV2_4218,off,SplitValidateV2_4218_0,1.0
SplitValidateV2_4218,off,SplitValidateV2_4218_1,0.0
SplitValidateV2_4219,on,SplitValidateV2_4219_0,2.0
SplitValidateV2_4220,off,SplitValidateV2_4220_0,0.0
SplitValidateV2_4220,off,SplitValidateV2_4220_1,0.0
SplitValidateV2_4221,on,SplitValidateV2_4221_0,1.0
SplitValidateV2_4221,on,SplitValidateV2_4221_1,1.0
SplitValidateV2_4222,off,SplitValidateV2_4222_0,1.0
SplitValidateV2_4223,on,SplitValidateV2_4223_0,1.0
SplitValidateV2_4224,on,SplitValidateV2_4224_0,0.0
SplitValidateV2_4224,on,SplitValidateV2_4224_1,0.0
SplitValidateV2_4225,on,SplitValidateV2_4225_0,0.0
SplitValidateV2_4225,on,SplitValidateV2_4225_1,0.0
SplitValidateV2_4225,on,SplitValidateV2_4225_2,1.0
SplitValidateV2_4225,on,SplitValidateV2_4225_3,3.0
SplitValidateV2_4226,off,SplitValidateV2_4226_0,0.0
SplitValidateV2_4227,on,SplitValidateV2_4227_0,1.0
SplitValidateV2_4228,off,SplitValidateV2_4228_0,0.0
SplitValidateV2_4229,on,SplitValidateV2_4229_0,0.0
SplitValidateV2_4230,off,SplitValidateV2_4230_0,1.0
SplitValidateV2_4230,off,SplitValidateV2_4230_1,1.0
SplitValidateV2_4231,off,SplitValidateV2_4231_0,2.0
SplitValidateV2_4231,off,SplitValidateV2_4231_1,0.0
SplitValidateV2_4231,off,SplitValidateV2_4231_2,0.0
SplitValidateV2_4232,on,SplitValidateV2_4232_0,0.0
SplitValidateV2_4232,on,SplitValidateV2_4232_1,0.0
SplitValidateV2_4232,on,SplitValidateV2_4232_2,3.0
SplitValidateV2_4233,off,SplitValidateV2_4233_0,0.0
SplitValidateV2_4234,on,SplitValidateV2_4234_0,0.0
SplitValidateV2_4235,on,SplitValidateV2_4235_0,0.0
SplitValidateV2_4236,on,SplitValidateV2_4236_0,0.0
SplitValidateV2_4236,on,SplitValidateV2_4236_1,1.0
SplitValidateV2_4237,on,SplitValidateV2_4237_0,0.0
SplitValidateV2_4238,off,SplitValidateV2_4238_0,0.0
SplitValidateV2_4239,off,SplitValidateV2_4239_0,0.0
SplitValidateV2_4239,off,SplitValidateV2_4239_1,1.0
SplitValidateV2_4240,off,SplitValidateV2_4240_0,1.0
SplitValidateV2_4241,off,SplitValidateV2_4241_0,0.0
SplitValidateV2_4242,off,SplitValidateV2_4242_0,1.0
SplitValidateV2_4242,off,SplitValidateV2_4242_1,0.0
SplitValidateV2_4243,off,SplitValidateV2_4243_0,0.0
SplitValidateV2_4243,off,SplitValidateV2_4243_1,1.0
SplitValidateV2_4244,off,SplitValidateV2_4244_0,0.0
SplitValidateV2_4245,off,SplitValidateV2_4245_0,0.0
SplitValidateV2_4246,on,SplitValidateV2_4246_0,1.0
SplitValidateV2_4247,off,SplitValidateV2_4247_0,0.0
SplitValidateV2_4248,on,SplitValidateV2_4248_0,1.0
SplitValidateV2_4248,on,SplitValidateV2_4248_1,2.0
SplitValidateV2_4248,on,SplitValidateV2_4248_2,0.0
SplitValidateV2_4249,off,SplitValidateV2_4249_0,0.0
SplitValidateV2_4249,off,SplitValidateV2_4249_1,1.0
SplitValidateV2_4250,off,SplitValidateV2_4250_0,0.0
SplitValidateV2_4250,off,SplitValidateV2_4250_1,0.0
SplitValidateV2_4251,off,SplitValidateV2_4251_0,2.0
SplitValidateV2_4251,off,SplitValidateV2_4251_1,1.0
SplitValidateV2_4252,off,SplitValidateV2_4252_0,1.0
SplitValidateV2_4253,on,SplitValidateV2_4253_0,1.0
SplitValidateV2_4254,on,SplitValidateV2_4254_0,0.0
SplitValidateV2_4255,off,SplitValidateV2_4255_0,1.0
SplitValidateV2_4256,off,SplitValidateV2_4256_0,0.0
SplitValidateV2_4257,on,SplitValidateV2_4257_0,0.0
SplitValidateV2_4257,on,SplitValidateV2_4257_1,0.0
SplitValidateV2_4258,off,SplitValidateV2_4258_0,0.0
SplitValidateV2_4258,off,SplitValidateV2_4258_1,1.0
SplitValidateV2_4259,off,SplitValidateV2_4259_0,1.0
SplitValidateV2_4259,off,SplitValidateV2_4259_1,1.0
SplitValidateV2_4260,on,SplitValidateV2_4260_0,0.0
SplitValidateV2_4261,off,SplitValidateV2_4261_0,0.0
SplitValidateV2_4262,off,SplitValidateV2_4262_0,0.0
SplitValidateV2_4263,on,SplitValidateV2_4263_0,0.0
SplitValidateV2_4264,on,SplitValidateV2_4264_0,1.0
SplitValidateV2_4265,off,SplitValidateV2_4265_0,1.0
SplitValidateV2_4265,off,SplitValidateV2_4265_1,0.0
SplitValidateV2_4266,off,SplitValidateV2_4266_0,1.0
SplitValidateV2_4267,off,SplitValidateV2_4267_0,0.0
SplitValidateV2_4268,off,SplitValidateV2_4268_0,0.0
SplitValidateV2_4269,on,SplitValidateV2_4269_0,0.0
SplitValidateV2_4269,on,SplitValidateV2_4269_1,0.0
SplitValidateV2_4270,off,SplitValidateV2_4270_0,0.0
SplitValidateV2_4271,off,SplitValidateV2_4271_0,0.0
SplitValidateV2_4271,off,SplitValidateV2_4271_1,1.0
SplitValidateV2_4272,off,SplitValidateV2_4272_0,0.0
SplitValidateV2_4273,on,SplitValidateV2_4273_0,0.0
SplitValidateV2_4274,off,SplitValidateV2_4274_0,0.0
SplitValidateV2_4275,off,SplitValidateV2_4275_0,0.0
SplitValidateV2_4275,off,SplitValidateV2_4275_1,0.0
SplitValidateV2_4276,off,SplitValidateV2_4276_0,0.0
SplitValidateV2_4276,off,SplitValidateV2_4276_1,0.0
SplitValidateV2_4277,off,SplitValidateV2_4277_0,0.0
SplitValidateV2_4278,on,SplitValidateV2_4278_0,0.0
SplitValidateV2_4279,off,SplitValidateV2_4279_0,1.0
SplitValidateV2_4280,on,SplitValidateV2_4280_0,0.0
SplitValidateV2_4280,on,SplitValidateV2_4280_1,1.0
SplitValidateV2_4281,on,SplitValidateV2_4281_0,0.0
SplitValidateV2_4282,on,SplitValidateV2_4282_0,1.0
SplitValidateV2_4282,on,SplitValidateV2_4282_1,0.0
SplitValidateV2_4283,off,SplitValidateV2_4283_0,0.0
SplitValidateV2_4283,off,SplitValidateV2_4283_1,0.0
SplitValidateV2_4284,off,SplitValidateV2_4284_0,0.0
SplitValidateV2_4285,off,SplitValidateV2_4285_0,0.0
SplitValidateV2_4285,off,SplitValidateV2_4285_1,2.0
SplitValidateV2_4285,off,SplitValidateV2_4285_2,0.0
SplitValidateV2_4285,off,SplitValidateV2_4285_3,2.0
SplitValidateV2_4286,off,SplitValidateV2_4286_0,0.0
SplitValidateV2_4287,off,SplitValidateV2_4287_0,1.0
SplitValidateV2_4288,off,SplitValidateV2_4288_0,0.0
SplitValidateV2_4289,on,SplitValidateV2_4289_0,0.0
SplitValidateV2_4289,on,SplitValidateV2_4289_1,1.0
SplitValidateV2_4289,on,SplitValidateV2_4289_2,0.0
SplitValidateV2_4290,on,SplitValidateV2_4290_0,1.0
SplitValidateV2_4291,off,SplitValidateV2_4291_0,0.0
SplitValidateV2_4292,off,SplitValidateV2_4292_0,0.0
SplitValidateV2_4293,on,SplitValidateV2_4293_0,0.0
SplitValidateV2_4293,on,SplitValidateV2_4293_1,0.0
SplitValidateV2_4293,on,SplitValidateV2_4293_2,0.0
SplitValidateV2_4294,on,SplitValidateV2_4294_0,1.0
SplitValidateV2_4295,off,SplitValidateV2_4295_0,0.0
SplitValidateV2_4295,off,SplitValidateV2_4295_1,0.0
SplitValidateV2_4296,off,SplitValidateV2_4296_0,2.0
SplitValidateV2_4297,on,SplitValidateV2_4297_0,0.0
SplitValidateV2_4297,on,SplitValidateV2_4297_1,0.0
SplitValidateV2_4297,on,SplitValidateV2_4297_2,0.0
SplitValidateV2_4298,on,SplitValidateV2_4298_0,0.0
SplitValidateV2_4299,on,SplitValidateV2_4299_0,0.0
SplitValidateV2_4299,on,SplitValidateV2_4299_1,0.0
SplitValidateV2_4300,off,SplitValidateV2_4300_0,0.0
SplitValidateV2_4301,off,SplitValidateV2_4301_0,0.0
SplitValidateV2_4301,off,SplitValidateV2_4301_1,2.0
SplitValidateV2_4302,off,SplitValidateV2_4302_0,0.0
SplitValidateV2_4302,off,SplitValidateV2_4302_1,0.0
SplitValidateV2_4303,on,SplitValidateV2_4303_0,0.0
SplitValidateV2_4303,on,SplitValidateV2_4303_1,0.0
SplitValidateV2_4304,off,SplitValidateV2_4304_0,0.0
SplitValidateV2_4305,on,SplitValidateV2_4305_0,0.0
SplitValidateV2_4305,on,SplitValidateV2_4305_1,1.0
SplitValidateV2_4306,on,SplitValidateV2_4306_0,1.0
SplitValidateV2_4306,on,SplitValidateV2_4306_1,0.0
SplitValidateV2_4307,on,SplitValidateV2_4307_0,1.0
SplitValidateV2_4308,off,SplitValidateV2_4308_0,1.0
SplitValidateV2_4308,off,SplitValidateV2_4308_1,0.0
SplitValidateV2_4309,on,SplitValidateV2_4309_0,1.0
SplitValidateV2_4310,off,SplitValidateV2_4310_0,0.0
SplitValidateV2_4310,off,SplitValidateV2_4310_1,0.0
SplitValidateV2_4311,on,SplitValidateV2_4311_0,1.0
SplitValidateV2_4311,on,SplitValidateV2_4311_1,2.0
SplitValidateV2_4312,on,SplitValidateV2_4312_0,0.0
SplitValidateV2_4312,on,SplitValidateV2_4312_1,0.0
SplitValidateV2_4312,on,SplitValidateV2_4312_2,0.0
SplitValidateV2_4313,off,SplitValidateV2_4313_0,1.0
SplitValidateV2_4314,on,SplitValidateV2_4314_0,0.0
SplitValidateV2_4314,on,SplitValidateV2_4314_1,2.0
SplitValidateV2_4315,on,SplitValidateV2_4315_0,1.0
SplitValidateV2_4315,on,SplitValidateV2_4315_1,1.0
SplitValidateV2_4316,off,SplitValidateV2_4316_0,0.0
SplitValidateV2_4316,off,SplitValidateV2_4316_1,1.0
SplitValidateV2_4316,off,SplitValidateV2_4316_2,2.0
SplitValidateV2_4317,on,SplitValidateV2_4317_0,2.0
SplitValidateV2_4318,off,SplitValidateV2_4318_0,0.0
SplitValidateV2_4318,off,SplitValidateV2_4318_1,0.0
SplitValidateV2_4318,off,SplitValidateV2_4318_2,0.0
SplitValidateV2_4319,on,SplitValidateV2_4319_0,1.0
SplitValidateV2_4320,off,SplitValidateV2_4320_0,0.0
SplitValidateV2_4320,off,SplitValidateV2_4320_1,0.0
SplitValidateV2_4321,on,SplitValidateV2_4321_0,0.0
SplitValidateV2_4322,on,SplitValidateV2_4322_0,0.0
SplitValidateV2_4322,on,SplitValidateV2_4322_1,0.0
SplitValidateV2_4323,off,SplitValidateV2_4323_0,0.0
SplitValidateV2_4324,on,SplitValidateV2_4324_0,0.0
SplitValidateV2_4324,on,SplitValidateV2_4324_1,0.0
SplitValidateV2_4325,off,SplitValidateV2_4325_0,1.0
SplitValidateV2_4326,on,SplitValidateV2_4326_0,0.0
SplitValidateV2_4327,off,SplitValidateV2_4327_0,0.0
SplitValidateV2_4328,off,SplitValidateV2_4328_0,0.0
SplitValidateV2_4329,on,SplitValidateV2_4329_0,2.0
SplitValidateV2_4330,off,SplitValidateV2_4330_0,1.0
SplitValidateV2_4330,off,SplitValidateV2_4330_1,1.0
SplitValidateV2_4331,off,SplitValidateV2_4331_0,0.0
SplitValidateV2_4332,off,SplitValidateV2_4332_0,3.0
SplitValidateV2_4333,off,SplitValidateV2_4333_0,1.0
SplitValidateV2_4333,off,SplitValidateV2_4333_1,0.0
SplitValidateV2_4334,on,SplitValidateV2_4334_0,0.0
SplitValidateV2_4334,on,SplitValidateV2_4334_1,0.0
SplitValidateV2_4334,on,SplitValidateV2_4334_2,2.0
SplitValidateV2_4335,off,SplitValidateV2_4335_0,0.0
SplitValidateV2_4336,off,SplitValidateV2_4336_0,0.0
SplitValidateV2_4337,off,SplitValidateV2_4337_0,0.0
SplitValidateV2_4338,on,SplitValidateV2_4338_0,0.0
SplitValidateV2_4339,off,SplitValidateV2_4339_0,3.0
SplitValidateV2_4340,on,SplitValidateV2_4340_0,0.0
SplitValidateV2_4341,off,SplitValidateV2_4341_0,0.0
SplitValidateV2_4341,off,SplitValidateV2_4341_1,0.0
SplitValidateV2_4342,on,SplitValidateV2_4342_0,0.0
SplitValidateV2_4342,on,SplitValidateV2_4342_1,1.0
SplitValidateV2_4343,on,SplitValidateV2_4343_0,1.0
SplitValidateV2_4344,on,SplitValidateV2_4344_0,0.0
SplitValidateV2_4344,on,SplitValidateV2_4344_1,1.0
SplitValidateV2_4345,off,SplitValidateV2_4345_0,1.0
SplitValidateV2_4346,on,SplitValidateV2_4346_0,0.0
SplitValidateV2_4347,off,SplitValidateV2_4347_0,1.0
SplitValidateV2_4347,off,SplitValidateV2_4347_1,1.0
SplitValidateV2_4348,off,SplitValidateV2_4348_0,0.0
SplitValidateV2_4349,on,SplitValidateV2_4349_0,0.0
SplitValidateV2_4350,on,SplitValidateV2_4350_0,1.0
SplitValidateV2_4351,off,SplitValidateV2_4351_0,1.0
SplitValidateV2_4352,off,SplitValidateV2_4352_0,1.0
SplitValidateV2_4352,off,SplitValidateV2_4352_1,1.0
SplitValidateV2_4353,off,SplitValidateV2_4353_0,1.0
SplitValidateV2_4354,on,SplitValidateV2_4354_0,0.0
SplitValidateV2_4355,on,SplitValidateV2_4355_0,0.0
SplitValidateV2_4355,on,SplitValidateV2_4355_1,1.0
SplitValidateV2_4356,on,SplitValidateV2_4356_0,0.0
SplitValidateV2_4357,off,SplitValidateV2_4357_0,1.0
SplitValidateV2_4358,off,SplitValidateV2_4358_0,0.0
SplitValidateV2_4359,on,SplitValidateV2_4359_0,0.0
SplitValidateV2_4360,on,SplitValidateV2_4360_0,1.0
SplitValidateV2_4361,off,SplitValidateV2_4361_0,0.0
SplitValidateV2_4361,off,SplitValidateV2_4361_1,0.0
SplitValidateV2_4362,on,SplitValidateV2_4362_0,0.0
SplitValidateV2_4363,off,SplitValidateV2_4363_0,1.0
SplitValidateV2_4364,on,SplitValidateV2_4364_0,0.0
SplitValidateV2_4364,on,SplitValidateV2_4364_1,1.0
SplitValidateV2_4365,off,SplitValidateV2_4365_0,0.0
SplitValidateV2_4366,off,SplitValidateV2_4366_0,1.0
SplitValidateV2_4367,on,SplitValidateV2_4367_0,0.0
SplitValidateV2_4368,on,SplitValidateV2_4368_0,1.0
SplitValidateV2_4369,off,SplitValidateV2_4369_0,1.0
SplitValidateV2_4369,off,SplitValidateV2_4369_1,0.0
SplitValidateV2_4370,off,SplitValidateV2_4370_0,1.0
SplitValidateV2_4371,off,SplitValidateV2_4371_0,0.0
SplitValidateV2_4371,off,SplitValidateV2_4371_1,0.0
SplitValidateV2_4372,off,SplitValidateV2_4372_0,0.0
SplitValidateV2_4373,on,SplitValidateV2_4373_0,1.0
SplitValidateV2_4374,off,SplitValidateV2_4374_0,0.0
SplitValidateV2_4374,off,SplitValidateV2_4374_1,0.0
SplitValidateV2_4375,off,SplitValidateV2_4375_0,0.0
SplitValidateV2_4375,off,SplitValidateV2_4375_1,0.0
SplitValidateV2_4376,off,SplitValidateV2_4376_0,1.0
SplitValidateV2_4377,off,SplitValidateV2_4377_0,0.0
SplitValidateV2_4377,off,SplitValidateV2_4377_1,1.0
SplitValidateV2_4378,on,SplitValidateV2_4378_0,2.0
SplitValidateV2_4379,off,SplitValidateV2_4379_0,0.0
SplitValidateV2_4379,off,SplitValidateV2_4379_1,0.0
SplitValidateV2_4380,off,SplitValidateV2_4380_0,0.0
SplitValidateV2_4381,on,SplitValidateV2_4381_0,1.0
SplitValidateV2_4382,off,SplitValidateV2_4382_0,2.0
SplitValidateV2_4383,on,SplitValidateV2_4383_0,1.0
SplitValidateV2_4383,on,SplitValidateV2_4383_1,0.0
SplitValidateV2_4383,on,SplitValidateV2_4383_2,0.0
SplitValidateV2_4384,off,SplitValidateV2_4384_0,0.0
SplitValidateV2_4384,off,SplitValidateV2_4384_1,0.0
SplitValidateV2_4385,on,SplitValidateV2_4385_0,0.0
SplitValidateV2_4386,off,SplitValidateV2_4386_0,2.0
SplitValidateV2_4387,on,SplitValidateV2_4387_0,0.0
SplitValidateV2_4388,on,SplitValidateV2_4388_0,0.0
SplitValidateV2_4388,on,SplitValidateV2_4388_1,1.0
SplitValidateV2_4389,off,SplitValidateV2_4389_0,0.0
SplitValidateV2_4390,on,SplitValidateV2_4390_0,0.0
SplitValidateV2_4391,off,SplitValidateV2_4391_0,2.0
SplitValidateV2_4392,on,SplitValidateV2_4392_0,1.0
SplitValidateV2_4393,on,SplitValidateV2_4393_0,1.0
SplitValidateV2_4394,on,SplitValidateV2_4394_0,0.0
SplitValidateV2_4394,on,SplitValidateV2_4394_1,1.0
SplitValidateV2_4394,on,SplitValidateV2_4394_2,2.0
SplitValidateV2_4395,on,SplitValidateV2_4395_0,0.0
SplitValidateV2_4396,on,SplitValidateV2_4396_0,1.0
SplitValidateV2_4396,on,SplitValidateV2_4396_1,1.0
SplitValidateV2_4397,off,SplitValidateV2_4397_0,1.0
SplitValidateV2_4397,off,SplitValidateV2_4397_1,0.0
SplitValidateV2_4398,off,SplitValidateV2_4398_0,0.0
SplitValidateV2_4399,on,SplitValidateV2_4399_0,0.0
SplitValidateV2_4400,off,SplitValidateV2_4400_0,1.0
SplitValidateV2_4401,off,SplitValidateV2_4401_0,2.0
SplitValidateV2_4401,off,SplitValidateV2_4401_1,1.0
SplitValidateV2_4402,on,SplitValidateV2_4402_0,0.0
SplitValidateV2_4403,on,SplitValidateV2_4403_0,1.0
SplitValidateV2_4403,on,SplitValidateV2_4403_1,0.0
SplitValidateV2_4404,on,SplitValidateV2_4404_0,0.0
SplitValidateV2_4405,on,SplitValidateV2_4405_0,0.0
SplitValidateV2_4406,on,SplitValidateV2_4406_0,0.0
SplitValidateV2_4406,on,SplitValidateV2_4406_1,0.0
SplitValidateV2_4407,off,SplitValidateV2_4407_0,1.0
SplitValidateV2_4408,off,SplitValidateV2_4408_0,0.0
SplitValidateV2_4408,off,SplitValidateV2_4408_1,0.0
SplitValidateV2_4409,off,SplitValidateV2_4409_0,1.0
SplitValidateV2_4410,off,SplitValidateV2_4410_0,0.0
SplitValidateV2_4410,off,SplitValidateV2_4410_1,1.0
SplitValidateV2_4411,on,SplitValidateV2_4411_0,0.0
SplitValidateV2_4412,on,SplitValidateV2_4412_0,1.0
SplitValidateV2_4413,off,SplitValidateV2_4413_0,0.0
SplitValidateV2_4414,on,SplitValidateV2_4414_0,0.0
SplitValidateV2_4415,on,SplitValidateV2_4415_0,1.0
SplitValidateV2_4416,on,SplitValidateV2_4416_0,0.0
SplitValidateV2_4417,on,SplitValidateV2_4417_0,1.0
SplitValidateV2_4417,on,SplitValidateV2_4417_1,2.0
SplitValidateV2_4418,on,SplitValidateV2_4418_0,0.0
SplitValidateV2_4419,off,SplitValidateV2_4419_0,1.0
SplitValidateV2_4420,on,SplitValidateV2_4420_0,1.0
SplitValidateV2_4421,off,SplitValidateV2_4421_0,0.0
SplitValidateV2_4422,on,SplitValidateV2_4422_0,0.0
SplitValidateV2_4423,on,SplitValidateV2_4423_0,0.0
SplitValidateV2_4423,on,SplitValidateV2_4423_1,0.0
SplitValidateV2_4424,on,SplitValidateV2_4424_0,0.0
SplitValidateV2_4425,on,SplitValidateV2_4425_0,0.0
SplitValidateV2_4425,on,SplitValidateV2_4425_1,0.0
SplitValidateV2_4426,on,SplitValidateV2_4426_0,0.0
SplitValidateV2_4427,on,SplitValidateV2_4427_0,0.0
SplitValidateV2_4428,on,SplitValidateV2_4428_0,0.0
SplitValidateV2_4429,off,SplitValidateV2_4429_0,0.0
SplitValidateV2_4430,off,SplitValidateV2_4430_0,0.0
SplitValidateV2_4431,on,SplitValidateV2_4431_0,2.0
SplitValidateV2_4432,off,SplitValidateV2_4432_0,1.0
SplitValidateV2_4433,off,SplitValidateV2_4433_0,0.0
SplitValidateV2_4433,off,SplitValidateV2_4433_1,1.0
SplitValidateV2_4434,on,SplitValidateV2_4434_0,0.0
SplitValidateV2_4434,on,SplitValidateV2_4434_1,0.0
SplitValidateV2_4435,on,SplitValidateV2_4435_0,0.0
SplitValidateV2_4436,on,SplitValidateV2_4436_0,0.0
SplitValidateV2_4437,on,SplitValidateV2_4437_0,0.0
SplitValidateV2_4438,on,SplitValidateV2_4438_0,1.0
SplitValidateV2_4438,on,SplitValidateV2_4438_1,0.0
SplitValidateV2_4439,off,SplitValidateV2_4439_0,1.0
SplitValidateV2_4440,on,SplitValidateV2_4440_0,0.0
SplitValidateV2_4440,on,SplitValidateV2_4440_1,1.0
SplitValidateV2_4440,on,SplitValidateV2_4440_2,1.0
SplitValidateV2_4441,off,SplitValidateV2_4441_0,0.0
SplitValidateV2_4442,off,SplitValidateV2_4442_0,2.0
SplitValidateV2_4442,off,SplitValidateV2_4442_1,2.0
SplitValidateV2_4442,off,SplitValidateV2_4442_2,1.0
SplitValidateV2_4443,off,SplitValidateV2_4443_0,1.0
SplitValidateV2_4443,off,SplitValidateV2_4443_1,1.0
SplitValidateV2_4444,off,SplitValidateV2_4444_0,0.0
SplitValidateV2_4445,off,SplitValidateV2_4445_0,0.0
SplitValidateV2_4445,off,SplitValidateV2_4445_1,2.0
